objectid,calle,codigo,foto,geo_shape,geo_point_2d
199,PLAZA BANDAS DE MUSICA VALENCIA,1001,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1001.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3587189919725597, 39.45586776639707], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3587189919725597, 'lat': 39.45586776639707}"
210,PEDRO ALEIXANDRE / FINESTRAT,1002,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1002.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3618179855996413, 39.459842681412574], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3618179855996413, 'lat': 39.459842681412574}"
238,PLAYA ARBRE DEL GOS 3ª FINAL PASEO,1948,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1948.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33073499766250664, 39.40149307214272], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33073499766250664, 'lat': 39.40149307214272}"
248,CEMENTERIO GENERAL SEC 20-14,C134,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C134.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39814999606060797, 39.443328856061555], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39814999606060797, 'lat': 39.443328856061555}"
141,PLAZA POLICIA LOCAL,424,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/424.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4011360096872903, 39.47908019991669], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4011360096872903, 'lat': 39.47908019991669}"
1,"CARRETERA EN CORTS, 86",1016,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1016.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3584530052973876, 39.445800779787895], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3584530052973876, 'lat': 39.445800779787895}"
2,CARRETERA EN CORTS FRENTE AL 58,1017,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1017.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35982400173141577, 39.447746276738144], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35982400173141577, 'lat': 39.447746276738144}"
3,"JESUS MORANTE BORRAS, 194",1024,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1024.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3439109918404434, 39.442054747761304], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3439109918404434, 'lat': 39.442054747761304}"
8,TRES CAMINOS (PINEDO),1026,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1026.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3429979973558885, 39.431640624573724], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3429979973558885, 'lat': 39.431640624573724}"
10,SAN FERNANDO / Mª CRISTINA,107,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/107.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3774850068013891, 39.473171233416736], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3774850068013891, 'lat': 39.473171233416736}"
12,ESCULTOR ALFONS GABINO,1353,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1353.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.346920995996591, 39.47497558455403], 'type': 'Point'}, 'properties': {}}","{'lon': -0.346920995996591, 'lat': 39.47497558455403}"
14,PARQUE OESTE FUENTE Nº 6 ( retirada el 23-12-16 ),722,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/722.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39578801493415344, 39.46605300780335], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39578801493415344, 'lat': 39.46605300780335}"
15,PLAZA DE HOLANDA,902,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/902.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3880020072948427, 39.448345182838565], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3880020072948427, 'lat': 39.448345182838565}"
16,CEMENTERIO GENERAL SECC. 19-28,C028,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C028.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3989810046624828, 39.451293945114685], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3989810046624828, 'lat': 39.451293945114685}"
21,CASAL JUVENTUD DE ROCAFORT,1821,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1821.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4123120008440396, 39.53458785995041], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4123120008440396, 'lat': 39.53458785995041}"
94,CEMENTERIO GENERAL SECC. 16,C069,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C069.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40140101237068354, 39.449775695166494], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40140101237068354, 'lat': 39.449775695166494}"
96,POLIDEPORTIVO DE NAZARET 2ª,1128,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1128.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3319270017901785, 39.45063781654145], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3319270017901785, 'lat': 39.45063781654145}"
98,C/ JERONIMO MONSORIU FRENTE JARDÍN DE AYORA,1230,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1230.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.34390100876285035, 39.46650314203577], 'type': 'Point'}, 'properties': {}}","{'lon': -0.34390100876285035, 'lat': 39.46650314203577}"
104,PASEO ALAMEDA (CASILICIO),603,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/603.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3662570117065206, 39.476211546955746], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3662570117065206, 'lat': 39.476211546955746}"
106,CEMENTERIO GENERAL SECC.19-11,C011,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C011.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39784398640943536, 39.450305938419575], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39784398640943536, 'lat': 39.450305938419575}"
108,CEMENTERIO DEL GRAO 2,1122,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1122.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.34073400498974593, 39.4552154533987], 'type': 'Point'}, 'properties': {}}","{'lon': -0.34073400498974593, 'lat': 39.4552154533987}"
115,BULEVAR SUR - BARRACA AUSIAS MARCH 2ª - JUNTO HOSPITAL LA F,1041,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1041.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3713240020632122, 39.44473647987744], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3713240020632122, 'lat': 39.44473647987744}"
27,PLAZA SAN JERONIMO-MONTE CARMELO,1520,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1520.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3745110035709026, 39.497608183680775], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3745110035709026, 'lat': 39.497608183680775}"
28,HERMANOS MARISTAS (JUNTO PARQUE INFANTIL),1006,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1006.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36914700175260795, 39.45125579787743], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36914700175260795, 'lat': 39.45125579787743}"
29,"JESUS MORANTE BORRAS, 146",1023,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1023.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.34393700922284487, 39.44422912426781], 'type': 'Point'}, 'properties': {}}","{'lon': -0.34393700922284487, 'lat': 39.44422912426781}"
32,FLORISTA-BON REGRES,1618,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1618.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39284300857586907, 39.490745543358344], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39284300857586907, 'lat': 39.490745543358344}"
33,JOSÉ MARTÍ (ESCRIPTOR),1956,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1956.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3745670018428559, 39.43154144222167], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3745670018428559, 'lat': 39.43154144222167}"
35,JARDIN DE POLIFILO 2,434,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/434.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40471300510050023, 39.49215316750118], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40471300510050023, 'lat': 39.49215316750118}"
38,TAMARINDOS/MANUEL DE FALLA,452,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/452.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4018509989727307, 39.475631712368376], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4018509989727307, 'lat': 39.475631712368376}"
41,CEMENTERIO GENERAL SEC 20-8,C128,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C128.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4011830079657727, 39.44403076058307], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4011830079657727, 'lat': 39.44403076058307}"
46,GENERAL AVILES-FRANCISCO BARRACHINA,470,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/470.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3941949903579279, 39.48635482667002], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3941949903579279, 'lat': 39.48635482667002}"
47,PLAZA LOPE DE VEGA,105,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/105.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37686398597321147, 39.473812102285734], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37686398597321147, 'lat': 39.473812102285734}"
48,CON. LA PUNTA AL MAR 39 (NAZARET),1125,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1125.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.339560001455865, 39.44546508700279], 'type': 'Point'}, 'properties': {}}","{'lon': -0.339560001455865, 'lat': 39.44546508700279}"
52,CASAS DEL CONTELL (INT. COLEGIO),1222,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1222.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35349598412817046, 39.46120071301143], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35349598412817046, 'lat': 39.46120071301143}"
55,"POETA DURAN Y TORTAJADA, 2ª-FRENTE Nº6",1359,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1359.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.34531000161246256, 39.472160338613904], 'type': 'Point'}, 'properties': {}}","{'lon': -0.34531000161246256, 'lat': 39.472160338613904}"
58,GUILLEN SOROYA - TORNO DEL HOSPITAL,137,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/137.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3820540007201084, 39.47244262635187], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3820540007201084, 'lat': 39.47244262635187}"
68,AVENIDA  DE LA ESTACION ( ESQUINA Nº 43 ),1823,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1823.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4233950073661754, 39.50024032513619], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4233950073661754, 'lat': 39.50024032513619}"
71,PAI MALILLA 3ª-JUNTO PARQUE INFANTIL,1055,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1055.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.375607997382821, 39.44853591855189], 'type': 'Point'}, 'properties': {}}","{'lon': -0.375607997382821, 'lat': 39.44853591855189}"
76,TONELEROS-PEZ,1148,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1148.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33652099919341316, 39.459983825018334], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33652099919341316, 'lat': 39.459983825018334}"
79,CARRER DE OSSET ( JARDÍN ),1152,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1152.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3294849991026091, 39.475791929898406], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3294849991026091, 'lat': 39.475791929898406}"
84,ALBALAT DELS TARONGERS 2ª,1344,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1344.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35074999997975226, 39.478767393601565], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35074999997975226, 'lat': 39.478767393601565}"
85,YECLA,1345,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1345.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35062900249530854, 39.47294235177614], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35062900249530854, 'lat': 39.47294235177614}"
87,ACTOR ENRIQUE RAMBAL,1352,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1352.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3415789901850983, 39.472656249779476], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3415789901850983, 'lat': 39.472656249779476}"
92,TRAMO VIII ALAMEDA,133,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/133.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3670549991925449, 39.474956512418856], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3670549991925449, 'lat': 39.474956512418856}"
192,PAI MALILLA 2ª,1054,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1054.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3743419951133569, 39.448215484034016], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3743419951133569, 'lat': 39.448215484034016}"
193,PLAZA SANTO DOMINGO DE GUZMAN (ENTRADA CEMENTERIO),915,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/915.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3962000016607285, 39.44713973935278], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3962000016607285, 'lat': 39.44713973935278}"
194,"CEMENTERIO GENERAL, SEC. 19-50",C050,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C050.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4010060132720904, 39.44997024448268], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4010060132720904, 'lat': 39.44997024448268}"
196,TRAMO VI ZONA BEISBOL PATINES,127,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/127.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3787879938450935, 39.48218917696864], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3787879938450935, 'lat': 39.48218917696864}"
197,TRAMO III PTE ADEMUZ PASEO,326,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/326.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39122700669939986, 39.47732543888473], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39122700669939986, 'lat': 39.47732543888473}"
203,CASAS LABRANZA CAMPANAR 1ª,418,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/418.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40814500964713407, 39.483459472042526], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40814500964713407, 'lat': 39.483459472042526}"
211,C/ GRANADA,1003,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1003.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3643620010634271, 39.458621977958806], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3643620010634271, 'lat': 39.458621977958806}"
212,"JESUS MORANTE BORRAS, 80",1019,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1019.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3440349996857567, 39.44838714489259], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3440349996857567, 'lat': 39.44838714489259}"
215,JARDIN VIRGEN DEL CASTILLO DENTRO PARQUE INFANTIL,1131,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1131.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.32700800878693176, 39.46675872784464], 'type': 'Point'}, 'properties': {}}","{'lon': -0.32700800878693176, 'lat': 39.46675872784464}"
216,CAMPOAMOR/ DOCTOR MANUEL CANDELA,1313,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1313.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3494170007229353, 39.47152328476918], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3494170007229353, 'lat': 39.47152328476918}"
226,PAI MALILLA  4ª,1056,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1056.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37585800863136243, 39.44920349032063], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37585800863136243, 'lat': 39.44920349032063}"
228,D' ASPIROZ (FRENTE Nº 19)  (MASARROCHOS),1715,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1715.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40623500933612233, 39.54041290186067], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40623500933612233, 'lat': 39.54041290186067}"
232,CEMENTERIO GENERAL SEC 11,C098,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C098.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4003550113987505, 39.44816970764176], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4003550113987505, 'lat': 39.44816970764176}"
233,,1809,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1809.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4172779925115796, 39.50183486893078], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4172779925115796, 'lat': 39.50183486893078}"
234,JOSE SENENT IBAÑEZ (MASARROCHOS),1710,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1710.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4051319953755909, 39.53998947017792], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4051319953755909, 'lat': 39.53998947017792}"
237,LAGO ARTIFICIAL DEL SALER 2,1906,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1906.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.31716299045504787, 39.3483390806915], 'type': 'Point'}, 'properties': {}}","{'lon': -0.31716299045504787, 'lat': 39.3483390806915}"
239,CIRILO AMOROS / JORGE JUAN,201,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/201.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36875098900938946, 39.468334196967334], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36875098900938946, 'lat': 39.468334196967334}"
245,VIVEROS FACHADA OFICINA,519,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/519.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36797899024282893, 39.4785613996597], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36797899024282893, 'lat': 39.4785613996597}"
250,"ALBALAT DELS TARONGERS, 4ª ( DETRAS DE UNIVERSIDAD )",1351,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1351.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3431909973655306, 39.476387023126144], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3431909973655306, 'lat': 39.476387023126144}"
251,PLAZA ARTURO PIERA,704,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/704.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3947309844855858, 39.4700660694385], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3947309844855858, 'lat': 39.4700660694385}"
262,CALLE GORGOS JUNTO COLEGIO DEL PILAR,1349,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1349.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3541109863120086, 39.477333067703064], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3541109863120086, 'lat': 39.477333067703064}"
263,PINTOR MAELLA 2ª BASKET,1228,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1228.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.34733399761908834, 39.46007537748568], 'type': 'Point'}, 'properties': {}}","{'lon': -0.34733399761908834, 'lat': 39.46007537748568}"
268,CEMENTERIO CABAÑAL SEC. 2,1325,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1325.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3376449939011652, 39.475738524616816], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3376449939011652, 'lat': 39.475738524616816}"
